C24,C64,t0,c6,pos,injected,scenario_id,k,expected_sigma,recipe_normal
SIM_CH_3,C64_11208_CH_3,1545792042.2,C6_0,125,False,,-1,0.0,True
SIM_CH_3,C64_11188_CH_3,1545792522.3,C6_0,126,False,,-1,0.0,True
SIM_CH_3,C64_11193_CH_3,1545793200.7,C6_0,127,False,,-1,0.0,True
SIM_CH_3,C64_11163_CH_3,1545793710.8,C6_0,128,False,,-1,0.0,True
SIM_CH_3,C64_11168_CH_3,1545794403.9,C6_0,129,False,,-1,0.0,True
SIM_CH_3,C64_11139_CH_3,1545795268.2,C6_0,130,False,,-1,0.0,True
SIM_CH_3,C64_11145_CH_3,1545796282.5,C6_0,131,False,,-1,0.0,True
SIM_CH_3,C64_11115_CH_3,1545797023.8,C6_0,132,False,,-1,0.0,True
SIM_CH_3,C64_11110_CH_3,1545797603.4,C6_0,133,False,,-1,0.0,True
SIM_CH_3,C64_11120_CH_3,1545797978.2,C6_0,134,False,,-1,0.0,True
SIM_CH_3,C64_11101_CH_3,1545799941.1,C6_0,135,False,,-1,0.0,True
SIM_CH_3,C64_11077_CH_3,1545801606.6,C6_0,136,False,,-1,0.0,True
SIM_CH_3,C64_11083_CH_3,1545802167.9,C6_0,137,False,,-1,0.0,True
SIM_CH_3,C64_11056_CH_3,1545803746.5,C6_0,138,False,,-1,0.0,True
SIM_CH_3,C64_11050_CH_3,1545804094.6,C6_0,139,False,,-1,0.0,True
SIM_CH_3,C64_11012_CH_3,1545804722.1,C6_0,140,False,,-1,0.0,True
SIM_CH_3,C64_11019_CH_3,1545805625.3,C6_0,141,False,,-1,0.0,True
SIM_CH_3,C64_10984_CH_3,1545806540.6,C6_0,142,False,,-1,0.0,True
SIM_CH_3,C64_10994_CH_3,1545806612.6,C6_0,143,False,,-1,0.0,True
SIM_CH_3,C64_10999_CH_3,1545806972.8,C6_0,144,False,,-1,0.0,True
SIM_CH_3,C64_10990_CH_3,1545807257.9,C6_0,145,False,,-1,0.0,True
SIM_CH_3,C64_11006_CH_3,1545807759.1,C6_0,146,False,,-1,0.0,True
SIM_CH_3,C64_10973_CH_3,1545808470.4,C6_0,147,False,,-1,0.0,True
SIM_CH_3,C64_10978_CH_3,1545808584.5,C6_0,148,False,,-1,0.0,True
SIM_CH_3,C64_10940_CH_3,1545809911.2,C6_0,149,False,,-1,0.0,True
SIM_CH_3,C64_10946_CH_3,1545810700.6,C6_0,150,False,,-1,0.0,True
SIM_CH_3,C64_10926_CH_3,1545812018.1,C6_0,151,False,,-1,0.0,True
SIM_CH_3,C64_10934_CH_3,1545812366.3,C6_0,152,False,,-1,0.0,True
SIM_CH_3,C64_10890_CH_3,1545812996.5,C6_0,153,False,,-1,0.0,True
SIM_CH_3,C64_10895_CH_3,1545813671.7,C6_0,154,False,,-1,0.0,True
SIM_CH_3,C64_10875_CH_3,1545814284.1,C6_0,155,False,,-1,0.0,True
SIM_CH_3,C64_10879_CH_3,1545814518.1,C6_0,156,False,,-1,0.0,True
SIM_CH_3,C64_10886_CH_3,1545815562.6,C6_0,157,False,,-1,0.0,True
SIM_CH_3,C64_10837_CH_3,1545818146.6,C6_0,158,False,,-1,0.0,True
SIM_CH_3,C64_10843_CH_3,1545818821.8,C6_0,159,False,,-1,0.0,True
SIM_CH_3,C64_12269_CH_3,1545840278.7,C6_0,160,False,,-1,0.0,True
SIM_CH_3,C64_12262_CH_3,1545840503.9,C6_0,161,False,,-1,0.0,True
SIM_CH_3,C64_12252_CH_3,1545841215.2,C6_0,162,False,,-1,0.0,True
SIM_CH_3,C64_12256_CH_3,1545841563.4,C6_0,163,False,,-1,0.0,True
SIM_CH_3,C64_12227_CH_3,1545842769.9,C6_0,164,False,,-1,0.0,True
SIM_CH_3,C64_12233_CH_3,1545842995.1,C6_0,165,False,,-1,0.0,True
SIM_CH_3,C64_12210_CH_3,1545845422.7,C6_0,166,False,,-1,0.0,True
SIM_CH_3,C64_12205_CH_3,1545846116.1,C6_0,167,False,,-1,0.0,True
SIM_CH_3,C64_12185_CH_3,1545847907.5,C6_0,168,False,,-1,0.0,True
SIM_CH_3,C64_12181_CH_3,1545848360.8,C6_0,169,False,,-1,0.0,True
SIM_CH_3,C64_12189_CH_3,1545848585.8,C6_0,170,False,,-1,0.0,True
SIM_CH_3,C64_12149_CH_3,1545849321.6,C6_0,171,False,,-1,0.0,True
SIM_CH_3,C64_12142_CH_3,1545850245.5,C6_0,172,False,,-1,0.0,True
SIM_CH_3,C64_12090_CH_3,1545861060.8,C6_0,173,False,,-1,0.0,True
SIM_CH_3,C64_12094_CH_3,1545861402.9,C6_0,174,False,,-1,0.0,True
SIM_CH_3,C64_12098_CH_3,1545861637.5,C6_0,175,False,,-1,0.0,True
SIM_CH_3,C64_11994_CH_3,1545868915.1,C6_0,176,False,,-1,0.0,True
SIM_CH_3,C64_11999_CH_3,1545869140.2,C6_0,177,False,,-1,0.0,True
SIM_CH_3,C64_11982_CH_3,1545870989.1,C6_0,178,False,,-1,0.0,True
SIM_CH_3,C64_11987_CH_3,1545871328.1,C6_0,179,False,,-1,0.0,True
SIM_CH_3,C64_11947_CH_3,1545872756.7,C6_0,180,False,,-1,0.0,True
SIM_CH_3,C64_11952_CH_3,1545873336.7,C6_0,181,False,,-1,0.0,True
SIM_CH_3,C64_11935_CH_3,1545873963.3,C6_0,182,False,,-1,0.0,True
SIM_CH_3,C64_11940_CH_3,1545874638.6,C6_0,183,False,,-1,0.0,True
SIM_CH_3,C64_11931_CH_3,1545874752.7,C6_0,184,False,,-1,0.0,True
SIM_CH_3,C64_11896_CH_3,1545875377.7,C6_0,185,False,,-1,0.0,True
SIM_CH_3,C64_11901_CH_3,1545876073.3,C6_0,186,False,,-1,0.0,True
SIM_CH_3,C64_11867_CH_3,1545876817.7,C6_0,187,False,,-1,0.0,True
SIM_CH_3,C64_11872_CH_3,1545877153.9,C6_0,188,False,,-1,0.0,True
SIM_CH_3,C64_11877_CH_3,1545877832.2,C6_0,189,False,,-1,0.0,True
SIM_CH_3,C64_11854_CH_3,1545877988.3,C6_0,190,False,,-1,0.0,True
SIM_CH_3,C64_11858_CH_3,1545878111.4,C6_0,191,False,,-1,0.0,True
SIM_CH_3,C64_11862_CH_3,1545878576.6,C6_0,192,False,,-1,0.0,True
SIM_CH_3,C64_12879_CH_3,1545939648.4,C6_0,193,False,,-1,0.0,True
SIM_CH_3,C64_12884_CH_3,1545939765.4,C6_0,194,False,,-1,0.0,True
SIM_CH_3,C64_12800_CH_3,1545947703.5,C6_0,195,False,,-1,0.0,True
SIM_CH_3,C64_12795_CH_3,1545948051.6,C6_0,196,False,,-1,0.0,True
SIM_CH_3,C64_12762_CH_3,1545948799.1,C6_0,197,False,,-1,0.0,True
SIM_CH_3,C64_12757_CH_3,1545949474.4,C6_0,198,False,,-1,0.0,True
SIM_CH_3,C64_12766_CH_3,1545950056.6,C6_0,199,False,,-1,0.0,True
SIM_CH_3,C64_12736_CH_3,1545950431.8,C6_0,200,False,,-1,0.0,True
SIM_CH_3,C64_12740_CH_3,1545951014.1,C6_0,201,True,SC1-DRIFT-C11,0,2.5,True
SIM_CH_3,C64_12731_CH_3,1545951362.3,C6_0,202,True,SC1-DRIFT-C11,1,2.5,True
SIM_CH_3,C64_12714_CH_3,1545954942.5,C6_0,203,True,SC1-DRIFT-C11,2,2.5,True
SIM_CH_3,C64_12709_CH_3,1545955521.7,C6_0,204,True,SC1-DRIFT-C11,3,2.5,True
SIM_CH_3,C64_12686_CH_3,1545956494.1,C6_0,205,True,SC1-DRIFT-C11,4,2.5,True
SIM_CH_3,C64_12682_CH_3,1545957172.4,C6_0,206,True,SC1-DRIFT-C11,5,2.5,True
SIM_CH_3,C64_12691_CH_3,1545957283.4,C6_0,207,True,SC1-DRIFT-C11,6,2.5,True
SIM_CH_3,C64_12668_CH_3,1545957667.5,C6_0,208,True,SC1-DRIFT-C11,7,2.5,True
SIM_CH_3,C64_12672_CH_3,1545957910.7,C6_0,209,True,SC1-DRIFT-C11,8,2.5,True
SIM_CH_3,C64_12678_CH_3,1545958720.6,C6_0,210,True,SC1-DRIFT-C11,9,2.5,True
SIM_CH_3,C64_12649_CH_3,1545959464.9,C6_0,211,True,SC1-DRIFT-C11,10,2.5,True
SIM_CH_3,C64_12645_CH_3,1545960140.4,C6_0,212,True,SC1-DRIFT-C11,11,2.5,True
SIM_CH_3,C64_12626_CH_3,1545961220.7,C6_0,213,True,SC1-DRIFT-C11,12,2.5,True
SIM_CH_3,C64_12619_CH_3,1545961802.9,C6_0,214,True,SC1-DRIFT-C11,13,2.5,True
SIM_CH_3,C64_12593_CH_3,1545962072.9,C6_0,215,True,SC1-DRIFT-C11,14,2.5,True
SIM_CH_3,C64_12603_CH_3,1545962877.3,C6_0,216,True,SC1-DRIFT-C11,15,2.5,True
SIM_CH_3,C64_12597_CH_3,1545962991.3,C6_0,217,True,SC1-DRIFT-C11,16,2.5,True
SIM_CH_3,C64_12588_CH_3,1545964314.9,C6_0,218,True,SC1-DRIFT-C11,17,2.5,True
SIM_CH_3,C64_12582_CH_3,1545965473.5,C6_0,219,True,SC1-DRIFT-C11,18,2.5,True
SIM_CH_3,C64_12563_CH_3,1545965869.6,C6_0,220,True,SC1-DRIFT-C11,19,2.5,True
SIM_CH_3,C64_12558_CH_3,1545966547.9,C6_0,221,True,SC1-DRIFT-C11,20,2.5,True
SIM_CH_3,C64_12532_CH_3,1545967874.4,C6_0,222,True,SC1-DRIFT-C11,21,2.5,True
SIM_CH_3,C64_12536_CH_3,1545968438.6,C6_0,223,True,SC1-DRIFT-C11,22,2.5,True
SIM_CH_3,C64_12542_CH_3,1545968552.7,C6_0,224,True,SC1-DRIFT-C11,23,2.5,True
SIM_CH_3,C64_12514_CH_3,1545976129.5,C6_0,225,True,SC1-DRIFT-C11,24,2.5,True
SIM_CH_3,C64_12509_CH_3,1545976918.9,C6_0,226,True,SC1-DRIFT-C11,25,2.5,True
SIM_CH_3,C64_12457_CH_3,1545996983.2,C6_0,227,True,SC1-DRIFT-C11,26,2.5,True
SIM_CH_3,C64_12462_CH_3,1545997562.5,C6_0,228,True,SC1-DRIFT-C11,27,2.5,True
SIM_CH_3,C64_12467_CH_3,1545998144.8,C6_0,229,True,SC1-DRIFT-C11,28,2.5,True
SIM_CH_3,C64_12419_CH_3,1545998414.9,C6_0,230,True,SC1-DRIFT-C11,29,2.5,True
SIM_CH_3,C64_12423_CH_3,1545998883.8,C6_0,231,True,SC1-DRIFT-C11,30,2.5,True
SIM_CH_3,C64_12428_CH_3,1545999447.3,C6_0,232,True,SC1-DRIFT-C11,31,2.5,True
SIM_CH_3,C64_12409_CH_3,1546000185.6,C6_0,233,True,SC1-DRIFT-C11,32,2.5,True
SIM_CH_3,C64_12414_CH_3,1546000767.7,C6_0,234,True,SC1-DRIFT-C11,33,2.5,True
SIM_CH_3,C64_12383_CH_3,1546001386.1,C6_0,235,True,SC1-DRIFT-C11,34,2.5,True
SIM_CH_3,C64_12387_CH_3,1546001854.3,C6_0,236,True,SC1-DRIFT-C11,35,2.5,True
SIM_CH_3,C64_12349_CH_3,1546003156.9,C6_0,237,True,SC1-DRIFT-C11,36,2.5,True
SIM_CH_3,C64_12354_CH_3,1546003736.1,C6_0,238,True,SC1-DRIFT-C11,37,2.5,True
SIM_CH_3,C64_12338_CH_3,1546004708.5,C6_0,239,True,SC1-DRIFT-C11,38,2.5,True
SIM_CH_3,C64_12343_CH_3,1546005389.9,C6_0,240,True,SC1-DRIFT-C11,39,2.5,True
SIM_CH_3,C64_12300_CH_3,1546006125.1,C6_0,241,True,SC1-DRIFT-C11,40,2.5,True
SIM_CH_3,C64_12308_CH_3,1546007055.7,C6_0,242,True,SC1-DRIFT-C11,41,2.5,True
SIM_CH_3,C64_13215_CH_3,1546029546.4,C6_0,243,True,SC1-DRIFT-C11,42,2.5,True
SIM_CH_3,C64_13209_CH_3,1546029996.6,C6_0,244,True,SC1-DRIFT-C11,43,2.5,True
SIM_CH_3,C64_13179_CH_3,1546030728.8,C6_0,245,True,SC1-DRIFT-C11,44,2.5,True
SIM_CH_3,C64_13189_CH_3,1546031077.1,C6_0,246,True,SC1-DRIFT-C11,45,2.5,True
SIM_CH_3,C64_13184_CH_3,1546031194.1,C6_0,247,True,SC1-DRIFT-C11,46,2.5,True
SIM_CH_3,C64_13150_CH_3,1546035590.4,C6_0,248,True,SC1-DRIFT-C11,47,2.5,True
SIM_CH_3,C64_13145_CH_3,1546035929.6,C6_0,249,True,SC1-DRIFT-C11,48,2.5,True
SIM_CH_3,C64_13136_CH_3,1546036661.9,C6_0,250,True,SC1-DRIFT-C11,49,2.5,True
SIM_CH_3,C64_13132_CH_3,1546037706.5,C6_0,251,True,SC1-DRIFT-C11,50,2.5,True
SIM_CH_3,C64_13107_CH_3,1546038105.7,C6_0,252,True,SC1-DRIFT-C11,51,2.5,True
SIM_CH_3,C64_13116_CH_3,1546038216.7,C6_0,253,True,SC1-DRIFT-C11,52,2.5,True
SIM_CH_3,C64_13112_CH_3,1546038555.9,C6_0,254,True,SC1-DRIFT-C11,53,2.5,True
SIM_CH_3,C64_13074_CH_3,1546039621.3,C6_0,255,True,SC1-DRIFT-C11,54,2.5,True
SIM_CH_3,C64_13078_CH_3,1546040317.5,C6_0,256,True,SC1-DRIFT-C11,55,2.5,True
SIM_CH_3,C64_13061_CH_3,1546046487.9,C6_0,257,True,SC1-DRIFT-C11,56,2.5,True
SIM_CH_3,C64_13069_CH_3,1546046602.4,C6_0,258,True,SC1-DRIFT-C11,57,2.5,True
SIM_CH_3,C64_13023_CH_3,1546046878.1,C6_0,259,True,SC1-DRIFT-C11,58,2.5,True
SIM_CH_3,C64_13028_CH_3,1546047454.4,C6_0,260,True,SC1-DRIFT-C11,59,2.5,True
SIM_CH_3,C64_13033_CH_3,1546047568.4,C6_0,261,True,SC1-DRIFT-C11,60,2.5,True
SIM_CH_3,C64_13019_CH_3,1546048279.7,C6_0,262,True,SC1-DRIFT-C11,61,2.5,True
SIM_CH_3,C64_13010_CH_3,1546048408.8,C6_0,263,True,SC1-DRIFT-C11,62,2.5,True
SIM_CH_3,C64_13014_CH_3,1546049336.2,C6_0,264,True,SC1-DRIFT-C11,63,2.5,True
SIM_CH_3,C64_12993_CH_3,1546049846.5,C6_0,265,True,SC1-DRIFT-C11,64,2.5,True
SIM_CH_3,C64_12989_CH_3,1546050986.8,C6_0,266,True,SC1-DRIFT-C11,65,2.5,True
SIM_CH_3,C64_12972_CH_3,1546066931.1,C6_0,267,True,SC1-DRIFT-C11,66,2.5,True
SIM_CH_3,C64_12965_CH_3,1546067045.1,C6_0,268,True,SC1-DRIFT-C11,67,2.5,True
SIM_CH_3,C64_12946_CH_3,1546070319.8,C6_0,269,True,SC1-DRIFT-C11,68,2.5,True
SIM_CH_3,C64_12942_CH_3,1546071129.4,C6_0,270,True,SC1-DRIFT-C11,69,2.5,True
SIM_CH_3,C64_12914_CH_3,1546072819.8,C6_0,271,True,SC1-DRIFT-C11,70,2.5,True
SIM_CH_3,C64_12924_CH_3,1546073515.3,C6_0,272,True,SC1-DRIFT-C11,71,2.5,True
SIM_CH_3,C64_13636_CH_3,1546112611.8,C6_0,273,True,SC1-DRIFT-C11,72,2.5,True
SIM_CH_3,C64_13641_CH_3,1546112846.4,C6_0,274,True,SC1-DRIFT-C11,73,2.5,True
SIM_CH_3,C64_13617_CH_3,1546115703.3,C6_0,275,True,SC1-DRIFT-C11,74,2.5,True
SIM_CH_3,C64_13612_CH_3,1546115820.4,C6_0,276,True,SC1-DRIFT-C11,75,2.5,True
SIM_CH_3,C64_13604_CH_3,1546116798.7,C6_0,277,True,SC1-DRIFT-C11,76,2.5,True
SIM_CH_3,C64_13599_CH_3,1546117477.8,C6_0,278,True,SC1-DRIFT-C11,77,2.5,True
SIM_CH_3,C64_13564_CH_3,1546118677.5,C6_0,279,True,SC1-DRIFT-C11,78,2.5,True
SIM_CH_3,C64_13568_CH_3,1546119025.7,C6_0,280,True,SC1-DRIFT-C11,79,2.5,True
SIM_CH_3,C64_13529_CH_3,1546122047.8,C6_0,281,True,SC1-DRIFT-C11,80,2.5,True
SIM_CH_3,C64_13535_CH_3,1546122626.9,C6_0,282,True,SC1-DRIFT-C11,81,2.5,True
SIM_CH_3,C64_13493_CH_3,1546123254.2,C6_0,283,True,SC1-DRIFT-C11,82,2.5,True
SIM_CH_3,C64_13488_CH_3,1546124043.7,C6_0,284,True,SC1-DRIFT-C11,83,2.5,True
SIM_CH_3,C64_13498_CH_3,1546124154.8,C6_0,285,True,SC1-DRIFT-C11,84,2.5,True
SIM_CH_3,C64_13222_CH_3,1546126000.6,C6_0,286,True,SC1-DRIFT-C11,85,2.5,True
SIM_CH_3,C64_13227_CH_3,1546127012.2,C6_0,287,True,SC1-DRIFT-C11,86,2.5,True
SIM_CH_3,C64_13467_CH_3,1546127924.5,C6_0,288,True,SC1-DRIFT-C11,87,2.5,True
SIM_CH_3,C64_13472_CH_3,1546128155.6,C6_0,289,True,SC1-DRIFT-C11,88,2.5,True
SIM_CH_3,C64_13463_CH_3,1546128734.8,C6_0,290,True,SC1-DRIFT-C11,89,2.5,True
SIM_CH_3,C64_13443_CH_3,1546129020.3,C6_0,291,True,SC1-DRIFT-C11,90,2.5,True
SIM_CH_3,C64_13438_CH_3,1546130145.5,C6_0,292,True,SC1-DRIFT-C11,91,2.5,True
SIM_CH_3,C64_13419_CH_3,1546135277.6,C6_0,293,True,SC1-DRIFT-C11,92,2.5,True
SIM_CH_3,C64_13412_CH_3,1546136211.2,C6_0,294,True,SC1-DRIFT-C11,93,2.5,True
SIM_CH_3,C64_13395_CH_3,1546136577.3,C6_0,295,True,SC1-DRIFT-C11,94,2.5,True
SIM_CH_3,C64_13389_CH_3,1546137273.5,C6_0,296,True,SC1-DRIFT-C11,95,2.5,True
SIM_CH_3,C64_13362_CH_3,1546171889.4,C6_0,297,True,SC1-DRIFT-C11,96,2.5,True
SIM_CH_3,C64_13368_CH_3,1546172582.6,C6_0,298,True,SC1-DRIFT-C11,97,2.5,True
SIM_CH_3,C64_13340_CH_3,1546174488.5,C6_0,299,True,SC1-DRIFT-C11,98,2.5,True
SIM_CH_3,C64_13344_CH_3,1546174941.6,C6_0,300,True,SC1-DRIFT-C11,99,2.5,True
SIM_CH_3,C64_13302_CH_3,1546175902.8,C6_0,301,True,SC1-DRIFT-C11,100,2.5,True
SIM_CH_3,C64_13306_CH_3,1546176367.2,C6_0,302,True,SC1-DRIFT-C11,101,2.5,True
SIM_CH_3,C64_13311_CH_3,1546176976.4,C6_0,303,True,SC1-DRIFT-C11,102,2.5,True
SIM_CH_3,C64_13287_CH_3,1546177105.5,C6_0,304,True,SC1-DRIFT-C11,103,2.5,True
SIM_CH_3,C64_13292_CH_3,1546177681.8,C6_0,305,True,SC1-DRIFT-C11,104,2.5,True
SIM_CH_3,C64_13298_CH_3,1546178360.6,C6_0,306,True,SC1-DRIFT-C11,105,2.5,True
SIM_CH_3,C64_13263_CH_3,1546179362.3,C6_0,307,True,SC1-DRIFT-C11,106,2.5,True
SIM_CH_3,C64_13269_CH_3,1546180058.6,C6_0,308,True,SC1-DRIFT-C11,107,2.5,True
SIM_CH_3,C64_13231_CH_3,1546181048.9,C6_0,309,True,SC1-DRIFT-C11,108,2.5,True
SIM_CH_3,C64_13980_CH_3,1546182063.4,C6_0,310,True,SC1-DRIFT-C11,109,2.5,True
SIM_CH_3,C64_13976_CH_3,1546183882.1,C6_0,311,True,SC1-DRIFT-C11,110,2.5,True
SIM_CH_3,C64_13971_CH_3,1546184572.4,C6_0,312,True,SC1-DRIFT-C11,111,2.5,True
SIM_CH_3,C64_13940_CH_3,1546187534.6,C6_0,313,True,SC1-DRIFT-C11,112,2.5,True
SIM_CH_3,C64_13934_CH_3,1546187648.6,C6_0,314,True,SC1-DRIFT-C11,113,2.5,True
SIM_CH_3,C64_13930_CH_3,1546188098.7,C6_0,315,True,SC1-DRIFT-C11,114,2.5,True
SIM_CH_3,C64_13924_CH_3,1546194446.5,C6_0,316,True,SC1-DRIFT-C11,115,2.5,True
SIM_CH_3,C64_13919_CH_3,1546195121.4,C6_0,317,True,SC1-DRIFT-C11,116,2.5,True
SIM_CH_3,C64_13909_CH_3,1546200022.3,C6_0,318,True,SC1-DRIFT-C11,117,2.5,True
SIM_CH_3,C64_13914_CH_3,1546200937.7,C6_0,319,True,SC1-DRIFT-C11,118,2.5,True
SIM_CH_3,C64_13887_CH_3,1546201555.9,C6_0,320,True,SC1-DRIFT-C11,119,2.5,True
SIM_CH_3,C64_13883_CH_3,1546202249.2,C6_0,321,True,SC1-DRIFT-C11,120,2.5,True
SIM_CH_3,C64_13891_CH_3,1546202483.3,C6_0,322,True,SC1-DRIFT-C11,121,2.5,True
SIM_CH_3,C64_13855_CH_3,1546204398.1,C6_0,323,True,SC1-DRIFT-C11,122,2.5,True
SIM_CH_3,C64_13859_CH_3,1546204761.2,C6_0,324,True,SC1-DRIFT-C11,123,2.5,True
SIM_CH_3,C64_13863_CH_3,1546204992.4,C6_0,325,True,SC1-DRIFT-C11,124,2.5,True
SIM_CH_3,C64_13867_CH_3,1546205688.6,C6_0,326,True,SC1-DRIFT-C11,125,2.5,True
SIM_CH_3,C64_13819_CH_3,1546208194.6,C6_0,327,True,SC1-DRIFT-C11,126,2.5,True
SIM_CH_3,C64_13827_CH_3,1546208425.7,C6_0,328,True,SC1-DRIFT-C11,127,2.5,True
SIM_CH_3,C64_13813_CH_3,1546211474.9,C6_0,329,True,SC1-DRIFT-C11,128,2.5,True
SIM_CH_3,C64_13808_CH_3,1546211928.1,C6_0,330,True,SC1-DRIFT-C11,129,2.5,True
SIM_CH_3,C64_13782_CH_3,1546215949.8,C6_0,331,True,SC1-DRIFT-C11,130,2.5,True
SIM_CH_3,C64_13786_CH_3,1546216060.9,C6_0,332,True,SC1-DRIFT-C11,131,2.5,True
SIM_CH_3,C64_13791_CH_3,1546216961.3,C6_0,333,True,SC1-DRIFT-C11,132,2.5,True
SIM_CH_3,C64_13746_CH_3,1546228793.5,C6_1,334,True,SC1-DRIFT-C11,133,2.5,False
SIM_CH_3,C64_13753_CH_3,1546229477.8,C6_1,335,True,SC1-DRIFT-C11,134,2.5,False
SIM_CH_3,C64_13734_CH_3,1546239615.1,C6_1,336,True,SC1-DRIFT-C11,135,2.5,False
SIM_CH_3,C64_13742_CH_3,1546239726.2,C6_1,337,True,SC1-DRIFT-C11,136,2.5,False
SIM_CH_3,C64_13738_CH_3,1546240065.3,C6_1,338,True,SC1-DRIFT-C11,137,2.5,False
SIM_CH_3,C64_13703_CH_3,1546243456.7,C6_1,339,True,SC1-DRIFT-C11,138,2.5,False
SIM_CH_3,C64_13691_CH_3,1546245347.4,C6_1,340,True,SC1-DRIFT-C11,139,2.5,False
SIM_CH_3,C64_13685_CH_3,1546246160.8,C6_1,341,True,SC1-DRIFT-C11,140,2.5,False
SIM_CH_3,C64_13695_CH_3,1546246277.8,C6_1,342,True,SC1-DRIFT-C11,141,2.5,False
SIM_CH_3,C64_14251_CH_3,1546272482.3,C6_1,343,True,SC1-DRIFT-C11,142,2.5,False
SIM_CH_3,C64_14247_CH_3,1546272713.4,C6_1,344,True,SC1-DRIFT-C11,143,2.5,False
SIM_CH_3,C64_14227_CH_3,1546274031.1,C6_1,345,True,SC1-DRIFT-C11,144,2.5,False
SIM_CH_3,C64_14221_CH_3,1546274805.4,C6_1,346,True,SC1-DRIFT-C11,145,2.5,False
SIM_CH_3,C64_14201_CH_3,1546277839.5,C6_1,347,True,SC1-DRIFT-C11,146,2.5,False
SIM_CH_3,C64_14196_CH_3,1546278304.7,C6_1,348,True,SC1-DRIFT-C11,147,2.5,False
SIM_CH_3,C64_14170_CH_3,1546282929.1,C6_1,349,True,SC1-DRIFT-C11,148,2.5,False
SIM_CH_3,C64_14174_CH_3,1546283154.2,C6_1,350,True,SC1-DRIFT-C11,149,2.5,False
SIM_CH_3,C64_14179_CH_3,1546283268.3,C6_1,351,True,SC1-DRIFT-C11,150,2.5,False
SIM_CH_3,C64_14140_CH_3,1546283982.6,C6_1,352,True,SC1-DRIFT-C11,151,2.5,False
SIM_CH_3,C64_14133_CH_3,1546285153.1,C6_1,353,True,SC1-DRIFT-C11,152,2.5,False
SIM_CH_3,C64_14120_CH_3,1546301843.8,C6_1,354,True,SC1-DRIFT-C11,153,2.5,False
SIM_CH_3,C64_14124_CH_3,1546302306.4,C6_1,355,True,SC1-DRIFT-C11,154,2.5,False
SIM_CH_3,C64_14128_CH_3,1546302768.2,C6_1,356,True,SC1-DRIFT-C11,155,2.5,False
SIM_CH_3,C64_14102_CH_3,1546313764.5,C6_0,357,True,SC1-DRIFT-C11,156,2.5,True
SIM_CH_3,C64_14066_CH_3,1546315642.9,C6_0,358,True,SC1-DRIFT-C11,157,2.5,True
SIM_CH_3,C64_14059_CH_3,1546316222.2,C6_0,359,True,SC1-DRIFT-C11,158,2.5,True
SIM_CH_3,C64_14070_CH_3,1546316366.2,C6_0,360,True,SC1-DRIFT-C11,159,2.5,True
SIM_CH_3,C64_14040_CH_3,1546316630.4,C6_0,361,True,SC1-DRIFT-C11,160,2.5,True
SIM_CH_3,C64_14036_CH_3,1546317305.6,C6_0,362,True,SC1-DRIFT-C11,161,2.5,True
SIM_CH_3,C64_14013_CH_3,1546331457.8,C6_0,363,True,SC1-DRIFT-C11,162,2.5,True
SIM_CH_3,C64_14009_CH_3,1546332358.3,C6_0,364,True,SC1-DRIFT-C11,163,2.5,True
SIM_CH_3,C64_14019_CH_3,1546332472.4,C6_0,365,True,SC1-DRIFT-C11,164,2.5,True
SIM_CH_3,C64_13987_CH_3,1546352722.6,C6_0,366,True,SC1-DRIFT-C11,165,2.5,True
SIM_CH_3,C64_13992_CH_3,1546353400.9,C6_0,367,True,SC1-DRIFT-C11,166,2.5,True
SIM_CH_3,C64_14522_CH_3,1546355750.6,C6_0,368,True,SC1-DRIFT-C11,167,2.5,True
SIM_CH_3,C64_14518_CH_3,1546356329.9,C6_0,369,True,SC1-DRIFT-C11,168,2.5,True
SIM_CH_3,C64_14480_CH_3,1546360156.5,C6_0,370,True,SC1-DRIFT-C11,169,2.5,True
SIM_CH_3,C64_14485_CH_3,1546360609.7,C6_0,371,True,SC1-DRIFT-C11,170,2.5,True
SIM_CH_3,C64_14469_CH_3,1546362146.3,C6_0,372,True,SC1-DRIFT-C11,171,2.5,True
SIM_CH_3,C64_14475_CH_3,1546362260.3,C6_0,373,True,SC1-DRIFT-C11,172,2.5,True
SIM_CH_3,C64_14465_CH_3,1546362725.6,C6_0,374,True,SC1-DRIFT-C11,173,2.5,True
SIM_CH_3,C64_14435_CH_3,1546366540.4,C6_0,375,True,SC1-DRIFT-C11,174,2.5,True
SIM_CH_3,C64_14430_CH_3,1546366993.6,C6_0,376,True,SC1-DRIFT-C11,175,2.5,True
SIM_CH_3,C64_14404_CH_3,1546371780.8,C6_0,377,True,SC1-DRIFT-C11,176,2.5,True
SIM_CH_3,C64_14409_CH_3,1546371909.9,C6_0,378,True,SC1-DRIFT-C11,177,2.5,True
SIM_CH_3,C64_14413_CH_3,1546373137.4,C6_0,379,True,SC1-DRIFT-C11,178,2.5,True
SIM_CH_3,C64_14395_CH_3,1546375853.7,C6_0,380,True,SC1-DRIFT-C11,179,2.5,True
SIM_CH_3,C64_14367_CH_3,1546423805.2,C6_0,381,True,SC1-DRIFT-C11,180,2.5,True
SIM_CH_3,C64_14371_CH_3,1546424261.4,C6_0,382,True,SC1-DRIFT-C11,181,2.5,True
SIM_CH_3,C64_14376_CH_3,1546424828.7,C6_0,383,True,SC1-DRIFT-C11,182,2.5,True
